date,location_key,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered,paso,new_vaccine_doses_administered,active_cases
2021-11-02,BR,BR,Brazil,6431,149,14120546,412660,267222377,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,25,31,0.0,72.220483,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,6431,11721736,267074470,147907,0
2021-11-03,BR,BR,Brazil,14661,164,14135207,412824,267973552,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,24,23,28,0.0,84.299622,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,14661,11736397,267222377,751175,0
2021-11-04,BR,BR,Brazil,13352,436,14148559,413260,269168141,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,22,32,0.0,74.839324,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,12033,11748430,267973552,1194589,883
2021-11-05,BR,BR,Brazil,13321,389,14161880,413649,270756449,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,23,33,0.0,73.827524,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,7364,11755794,269168141,1588308,5568
2021-11-06,BR,BR,Brazil,11866,328,14173746,413977,271265695,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,29,23,34,0.0,61.851266,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,7558,11763352,270756449,509246,3980
2021-11-07,BR,BR,Brazil,6115,59,14179861,414036,271754599,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,29,23,35,0.0,59.897975,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,6115,11769467,271265695,488904,0
2021-11-08,BR,BR,Brazil,5638,126,14185499,414162,272930156,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,28,23,33,0.0,66.990213,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,5638,11775105,271754599,1175557,0
2021-11-09,BR,BR,Brazil,10948,183,14196447,414345,274026747,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,24,31,0.0,70.476642,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,10948,11786053,272930156,1096591,0
2021-11-10,BR,BR,Brazil,12273,280,14208720,414625,275150589,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,23,31,0.0,77.149889,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,12273,11798326,274026747,1123842,0
2021-11-11,BR,BR,Brazil,15300,188,14224020,414813,276380731,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,24,22,28,0.0,87.634832,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,12975,11811301,275150589,1230142,2137
2021-11-12,BR,BR,Brazil,14598,267,14238618,415080,277228982,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,25,23,29,0.0,78.361633,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,8202,11819503,276380731,848251,6129
2021-11-13,BR,BR,Brazil,14642,731,14253260,415811,277738442,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,24,22,26,0.0,86.94732,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,7671,11827174,277228982,509460,6240
2021-11-14,BR,BR,Brazil,4129,61,14257389,415872,278071048,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,28,25,31,0.0,68.6512,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,4129,11831303,277738442,332606,0
2021-11-15,BR,BR,Brazil,2799,63,14260188,415935,278472909,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,24,30,0.0,74.382929,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,2799,11834102,278071048,401861,0
2021-11-16,BR,BR,Brazil,4918,132,14265106,416067,278960927,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,25,23,28,0.0,84.248018,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,4918,11839020,278472909,488018,0
2021-11-17,BR,BR,Brazil,11977,373,14277083,416440,280222426,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,25,23,31,0.0,81.33239,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,11977,11850997,278960927,1261499,0
2021-11-18,BR,BR,Brazil,12301,293,14289384,416733,281029930,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,24,23,26,0.0,90.487356,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,12097,11863094,280222426,807504,0
2021-11-19,BR,BR,Brazil,13355,226,14302739,416959,281904057,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,23,31,0.0,79.730368,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,7826,11870920,281029930,874127,5303
2021-11-20,BR,BR,Brazil,8833,217,14311572,417176,282507375,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,28,24,33,0.0,69.520261,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,2916,11873836,281904057,603318,5700
2021-11-21,BR,BR,Brazil,5126,72,14316698,417248,282975946,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,25,32,0.0,74.149157,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,4293,11878129,282507375,468571,761
2021-11-22,BR,BR,Brazil,2594,123,14319292,417371,283742502,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,28,24,32,0.0,70.65293,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,2594,11880723,282975946,766556,0
2021-11-23,BR,BR,Brazil,10312,284,14329604,417655,284579808,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,30,25,35,0.0,60.833648,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,10312,11891035,283742502,837306,0
2021-11-24,BR,BR,Brazil,12930,273,14342534,417928,285367826,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,30,25,34,0.0,62.61789,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,12930,11903965,284579808,788018,0
2021-11-25,BR,BR,Brazil,12126,303,14354660,418231,285987250,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,29,24,35,0.0,59.988736,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,10496,11914461,285367826,619424,1327
2021-11-26,BR,BR,Brazil,12392,315,14367052,418546,286885971,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,29,24,34,0.0,65.011949,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,7595,11922056,285987250,898721,4482
2021-11-27,BR,BR,Brazil,9233,229,14376285,418775,287208093,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,31,24,36,0.0,55.678737,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,5477,11927533,286885971,322122,3527
2021-11-28,BR,BR,Brazil,4043,92,14380328,418867,287467931,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,31,26,36,0.0,55.905247,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,4043,11931576,287208093,259838,0
2021-11-29,BR,BR,Brazil,3843,98,14384171,418965,287917612,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,23,31,0.0,79.370944,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,3843,11935419,287467931,449681,0
2021-11-30,BR,BR,Brazil,9710,305,14393881,419270,288701271,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,24,31,0.0,79.742554,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,9710,11945129,287917612,783659,0
2021-12-01,BR,BR,Brazil,11413,283,14405294,419553,289646860,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,29,24,34,0.0,66.200923,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,11413,11956542,288701271,945589,0
2021-12-02,BR,BR,Brazil,12910,215,14418204,419768,290455534,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,24,32,0.0,73.488991,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,12387,11968929,289646860,808674,308
2021-12-03,BR,BR,Brazil,10627,221,14428831,419989,291726317,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,29,23,34,0.0,62.49557,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,5907,11974836,290455534,1270783,4499
2021-12-04,BR,BR,Brazil,8838,170,14437669,420159,292196219,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,29,25,33,0.0,66.248021,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,1940,11976776,291726317,469902,6728
2021-12-05,BR,BR,Brazil,4844,66,14442513,420225,292316043,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,23,32,0.0,74.378919,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,3201,11979977,292196219,119824,1577
2021-12-06,BR,BR,Brazil,4385,108,14446898,420333,292777245,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,29,26,35,0.0,64.439677,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,4385,11984362,292316043,461202,0
2021-12-07,BR,BR,Brazil,10250,274,14457148,420607,293422959,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,29,24,35,0.0,60.845909,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,10250,11994612,292777245,645714,0
2021-12-08,BR,BR,Brazil,10055,233,14467203,420840,293853393,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,28,22,34,0.0,66.520547,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,10055,12004667,293422959,430434,0
2021-12-09,BR,BR,Brazil,9278,206,14476481,421046,294635739,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,30,25,32,0.0,59.396876,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,8383,12013050,293853393,782346,689
2021-12-10,BR,BR,Brazil,7765,234,14484246,421280,295082972,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,29,24,34,0.0,63.264243,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,4104,12017154,294635739,447233,3427
2021-12-11,BR,BR,Brazil,3355,53,14487601,421333,295164922,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,30,27,34,0.0,62.872126,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,2515,12019669,295082972,81950,787
2021-12-12,BR,BR,Brazil,1688,86,14489289,421419,295208148,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,24,31,0.0,75.616508,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,1688,12021357,295164922,43226,0
2021-12-13,BR,BR,Brazil,2082,48,14491371,421467,295403221,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,23,32,0.0,77.808488,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,2082,12023439,295208148,195073,0
2021-12-14,BR,BR,Brazil,3826,92,14495197,421559,295855236,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,23,22,24,0.0,93.06558,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,3826,12027265,295403221,452015,0
2021-12-15,BR,BR,Brazil,5446,301,14500643,421860,296801981,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,25,23,30,0.0,85.089491,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,5446,12032711,295855236,946745,0
2021-12-16,BR,BR,Brazil,3720,124,14504363,421984,297212185,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,24,21,27,0.0,88.068674,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,3720,12036431,296801981,410204,0
2021-12-17,BR,BR,Brazil,4079,206,14508442,422190,297557986,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,24,30,0.0,76.445543,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,4079,12040510,297212185,345801,0
2021-12-18,BR,BR,Brazil,3323,153,14511765,422343,297633238,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,24,33,0.0,74.772961,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,3323,12043833,297557986,75252,0
2021-12-19,BR,BR,Brazil,1419,49,14513184,422392,297653459,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,25,24,29,0.0,85.096933,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,1419,12045252,297633238,20221,0
2021-12-20,BR,BR,Brazil,2094,70,14515278,422462,297916386,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,24,31,0.0,75.023556,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,2094,12047346,297653459,262927,0
2021-12-21,BR,BR,Brazil,3621,75,14518899,422537,298202126,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,24,32,0.0,74.825379,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,3621,12050967,297916386,285740,0
2021-12-22,BR,BR,Brazil,3451,143,14522350,422680,298922957,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,23,32,0.0,81.313052,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,3451,12054418,298202126,720831,0
2021-12-23,BR,BR,Brazil,3645,137,14525995,422817,299410482,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,23,32,0.0,77.838448,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,3645,12058063,298922957,487525,0
2021-12-24,BR,BR,Brazil,4164,164,14530159,422981,299220815,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,24,22,27,0.0,88.59962,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,4164,12062227,299410482,0,0
2021-12-25,BR,BR,Brazil,3889,32,14534048,423013,299220851,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,22,33,0.0,67.006142,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,3889,12066116,299220815,36,0
2021-12-26,BR,BR,Brazil,4810,24,14538858,423037,299243616,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,29,25,34,0.0,58.767203,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,4810,12070926,299220851,22765,0
2021-12-27,BR,BR,Brazil,6840,86,14545698,423123,299410137,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,30,25,34,0.0,60.652013,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,6840,12077766,299243616,166521,0
2021-12-28,BR,BR,Brazil,8430,171,14554128,423294,299715746,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,22,30,0.0,80.408005,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,8430,12086196,299410137,305609,0
2021-12-29,BR,BR,Brazil,9128,112,14563256,423406,300106758,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,24,22,29,0.0,87.279134,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,7640,12093836,299715746,391012,1376
2021-12-30,BR,BR,Brazil,13405,167,14576661,423573,300260101,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,25,21,28,0.0,84.183787,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,7215,12101051,300106758,153343,6023
2021-12-31,BR,BR,Brazil,10282,72,14586943,423645,300304245,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,25,21,29,0.0,77.013241,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,1702,12102753,300260101,44144,8508
2022-01-01,BR,BR,Brazil,3986,49,14590929,423694,300313209,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,24,21,27,0.0,86.677366,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,0,12100019,300304245,8964,3937
2022-01-02,BR,BR,Brazil,1721,28,14592650,423722,300341095,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,23,31,0.0,72.960671,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,49,12100068,300313209,27886,1644
2022-01-03,BR,BR,Brazil,11850,76,14604500,423798,300494132,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,23,31,0.0,75.80002,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,10130,12110198,300341095,153037,1644
2022-01-04,BR,BR,Brazil,18759,175,14623259,423973,300854628,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,25,23,30,0.0,82.675262,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,12107,12122305,300494132,360496,6477
2022-01-05,BR,BR,Brazil,27267,129,14650526,424102,301015716,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,23,30,0.0,80.158384,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,11519,12133824,300854628,161088,15619
2022-01-06,BR,BR,Brazil,35826,128,14686352,424230,301198502,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,22,33,0.0,75.43503,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,11363,12145187,301015716,182786,24335
2022-01-07,BR,BR,Brazil,63292,181,14749644,424411,301502946,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,25,22,30,1.524,83.831801,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,23315,12168502,301198502,304444,39796
